total_rooms,total_bedrooms,population,households
1935.0,460.0,1456.0,382.0
2203.0,430.0,1238.0,403.0
1722.0,448.0,1122.0,425.0
3514.0,818.0,2277.0,828.0
1053.0,251.0,941.0,256.0
3697.0,816.0,2446.0,787.0
4164.0,1127.0,2934.0,1014.0
1745.0,457.0,1547.0,460.0
3988.0,1098.0,2909.0,1034.0
1433.0,397.0,1110.0,346.0
2999.0,786.0,2937.0,796.0
695.0,145.0,523.0,170.0
2012.0,435.0,1454.0,456.0
4870.0,1371.0,3518.0,1296.0
700.0,212.0,662.0,210.0
2562.0,781.0,1936.0,687.0
1931.0,449.0,1367.0,446.0
6010.0,1532.0,3620.0,1445.0
1379.0,315.0,1249.0,309.0
1068.0,246.0,949.0,250.0
2352.0,484.0,1517.0,463.0
1937.0,448.0,1352.0,433.0
3090.0,802.0,2109.0,738.0
2578.0,645.0,1628.0,617.0
2253.0,522.0,1262.0,511.0
2178.0,445.0,1153.0,400.0
676.0,177.0,543.0,185.0
4275.0,,2812.0,1012.0
2679.0,548.0,1605.0,533.0
1904.0,393.0,1183.0,364.0
1889.0,407.0,1330.0,396.0
1716.0,402.0,1343.0,386.0
855.0,208.0,745.0,222.0
1513.0,384.0,986.0,336.0
1430.0,344.0,1165.0,328.0
1003.0,236.0,769.0,231.0
1460.0,289.0,829.0,273.0
2894.0,659.0,1977.0,636.0
4510.0,1296.0,3985.0,1240.0
2822.0,525.0,1434.0,520.0
3172.0,644.0,1829.0,642.0
2350.0,472.0,945.0,467.0
1106.0,226.0,779.0,205.0
1130.0,229.0,698.0,209.0
3603.0,1003.0,2719.0,913.0
1437.0,290.0,980.0,282.0
1782.0,374.0,1010.0,367.0
3848.0,991.0,2814.0,972.0
2248.0,,1762.0,622.0
2517.0,662.0,1883.0,607.0
2433.0,585.0,1565.0,563.0
1880.0,428.0,1404.0,424.0
1770.0,423.0,1410.0,389.0
1050.0,252.0,820.0,244.0
1190.0,347.0,965.0,327.0
1714.0,572.0,1590.0,568.0
2130.0,654.0,1870.0,578.0
5137.0,1614.0,4945.0,1535.0
3215.0,907.0,3072.0,870.0
2609.0,721.0,2221.0,703.0
1036.0,199.0,656.0,215.0
2390.0,444.0,1246.0,422.0
1339.0,258.0,706.0,238.0
1983.0,344.0,887.0,331.0
1626.0,383.0,1063.0,334.0
2994.0,543.0,1651.0,561.0
3836.0,777.0,2118.0,754.0
1072.0,204.0,940.0,200.0
3855.0,922.0,2517.0,874.0
4284.0,741.0,2163.0,701.0
1675.0,274.0,785.0,275.0
5478.0,1136.0,3062.0,1096.0
3362.0,799.0,1939.0,754.0
3287.0,649.0,1783.0,653.0
1692.0,398.0,1130.0,365.0
5257.0,1082.0,3496.0,1036.0
3229.0,616.0,1879.0,595.0
1880.0,367.0,954.0,349.0
1729.0,438.0,1308.0,412.0
1137.0,293.0,800.0,281.0
1526.0,388.0,1304.0,378.0
1273.0,344.0,1148.0,368.0
2416.0,565.0,1750.0,514.0
2628.0,668.0,2208.0,574.0
593.0,133.0,481.0,128.0
1036.0,226.0,1058.0,235.0
1349.0,352.0,1188.0,330.0
1179.0,313.0,1255.0,308.0
1270.0,299.0,1073.0,278.0
1240.0,349.0,1383.0,338.0
3661.0,956.0,3816.0,931.0
794.0,182.0,709.0,170.0
3437.0,1081.0,3817.0,1042.0
726.0,146.0,568.0,160.0
1054.0,252.0,1032.0,258.0
1980.0,552.0,2264.0,511.0
3230.0,840.0,3485.0,827.0
5841.0,1146.0,3273.0,1131.0
1146.0,289.0,1163.0,258.0
2852.0,740.0,3100.0,725.0
1463.0,369.0,1492.0,366.0
1547.0,436.0,1700.0,410.0
1764.0,357.0,1379.0,363.0
3559.0,734.0,2975.0,715.0
1495.0,328.0,1296.0,304.0
5580.0,1369.0,3842.0,1276.0
1543.0,257.0,824.0,271.0
3436.0,565.0,1729.0,529.0
3913.0,696.0,2264.0,697.0
3775.0,786.0,2416.0,792.0
1038.0,209.0,598.0,190.0
1938.0,364.0,1118.0,374.0
1444.0,312.0,881.0,303.0
1447.0,293.0,1042.0,284.0
818.0,195.0,664.0,198.0
1949.0,464.0,1216.0,457.0
1966.0,391.0,1120.0,362.0
1129.0,212.0,509.0,202.0
1493.0,316.0,989.0,293.0
2205.0,451.0,1392.0,423.0
2103.0,427.0,1355.0,434.0
1064.0,203.0,608.0,201.0
3600.0,468.0,1382.0,435.0
4943.0,674.0,1913.0,641.0
1113.0,145.0,424.0,137.0
4873.0,667.0,1995.0,638.0
4055.0,652.0,1758.0,639.0
4297.0,717.0,2038.0,700.0
2217.0,284.0,851.0,291.0
1431.0,210.0,505.0,213.0
1755.0,322.0,774.0,290.0
2414.0,323.0,878.0,305.0
4078.0,484.0,1490.0,482.0
40.0,8.0,25.0,7.0
6531.0,1036.0,2975.0,1018.0
3548.0,639.0,2653.0,664.0
1962.0,396.0,1488.0,332.0
2245.0,444.0,1540.0,419.0
1391.0,283.0,1025.0,275.0
1973.0,401.0,1322.0,386.0
1392.0,351.0,1471.0,348.0
1188.0,342.0,1373.0,332.0
1914.0,549.0,2122.0,529.0
3789.0,810.0,2551.0,793.0
1091.0,233.0,890.0,226.0
1248.0,322.0,1282.0,326.0
1465.0,363.0,1538.0,342.0
897.0,229.0,1094.0,238.0
1108.0,238.0,1151.0,229.0
1722.0,353.0,1174.0,335.0
1580.0,331.0,1290.0,338.0
1369.0,270.0,1005.0,272.0
1529.0,290.0,1271.0,287.0
1326.0,272.0,933.0,267.0
965.0,217.0,599.0,206.0
1492.0,282.0,1041.0,270.0
1042.0,221.0,863.0,228.0
1270.0,272.0,1092.0,274.0
2787.0,639.0,1923.0,614.0
1683.0,328.0,1369.0,339.0
1419.0,310.0,1125.0,296.0
2024.0,590.0,2028.0,573.0
1165.0,358.0,997.0,361.0
1625.0,302.0,1134.0,288.0
1204.0,252.0,1002.0,248.0
552.0,151.0,807.0,168.0
1723.0,370.0,1221.0,370.0
1410.0,255.0,932.0,273.0
1342.0,243.0,615.0,208.0
1146.0,238.0,579.0,213.0
1862.0,319.0,975.0,305.0
5002.0,917.0,2597.0,893.0
2976.0,636.0,2117.0,598.0
2480.0,401.0,1085.0,438.0
3531.0,754.0,1613.0,697.0
1619.0,,886.0,357.0
862.0,178.0,484.0,176.0
1588.0,309.0,827.0,292.0
1203.0,219.0,637.0,211.0
1471.0,255.0,670.0,250.0
1951.0,458.0,1362.0,454.0
1406.0,428.0,1174.0,390.0
1694.0,413.0,1222.0,387.0
5308.0,854.0,2114.0,838.0
2792.0,461.0,1177.0,439.0
1974.0,465.0,880.0,441.0
2446.0,764.0,1699.0,692.0
1617.0,507.0,1158.0,486.0
3040.0,831.0,1580.0,735.0
2530.0,565.0,1262.0,509.0
1995.0,306.0,707.0,293.0
2468.0,552.0,1190.0,479.0
1903.0,293.0,887.0,306.0
1451.0,224.0,608.0,246.0
6540.0,991.0,3124.0,953.0
1805.0,288.0,882.0,308.0
2002.0,361.0,913.0,311.0
2071.0,398.0,988.0,404.0
1601.0,290.0,715.0,284.0
1996.0,389.0,1029.0,387.0
2126.0,434.0,1103.0,433.0
2149.0,527.0,1359.0,481.0
2376.0,700.0,1968.0,680.0
2945.0,914.0,2313.0,832.0
2185.0,623.0,1644.0,606.0
2139.0,426.0,1138.0,412.0
1681.0,329.0,964.0,311.0
1745.0,365.0,1022.0,368.0
1180.0,256.0,614.0,242.0
1882.0,428.0,1034.0,375.0
1772.0,321.0,934.0,326.0
2722.0,515.0,1390.0,486.0
1948.0,395.0,1163.0,379.0
1430.0,338.0,1269.0,321.0
2622.0,652.0,2778.0,644.0
1759.0,431.0,1282.0,391.0
2142.0,390.0,1305.0,406.0
2854.0,688.0,2816.0,673.0
1645.0,308.0,1077.0,320.0
3304.0,714.0,2032.0,690.0
1478.0,273.0,916.0,281.0
1639.0,300.0,988.0,309.0
1887.0,370.0,1006.0,329.0
1026.0,190.0,789.0,193.0
3400.0,826.0,3017.0,793.0
928.0,230.0,913.0,214.0
1265.0,273.0,1052.0,253.0
1620.0,298.0,1258.0,309.0
825.0,155.0,590.0,144.0
1678.0,323.0,1380.0,352.0
936.0,194.0,691.0,211.0
1473.0,297.0,1108.0,294.0
2664.0,541.0,2033.0,491.0
2426.0,529.0,2010.0,514.0
1357.0,310.0,1042.0,287.0
1226.0,255.0,1068.0,271.0
1927.0,482.0,1623.0,479.0
2125.0,500.0,1672.0,476.0
446.0,108.0,410.0,117.0
3271.0,603.0,2593.0,616.0
1116.0,229.0,719.0,233.0
1991.0,396.0,1306.0,403.0
1657.0,335.0,1195.0,309.0
1184.0,240.0,946.0,232.0
1878.0,548.0,1461.0,516.0
2013.0,435.0,1476.0,475.0
1743.0,328.0,981.0,291.0
1962.0,387.0,1274.0,398.0
1743.0,348.0,1328.0,354.0
2104.0,399.0,1659.0,387.0
1431.0,310.0,1162.0,288.0
1911.0,472.0,1407.0,465.0
1083.0,206.0,737.0,218.0
2762.0,472.0,1576.0,493.0
1585.0,323.0,1205.0,343.0
1976.0,404.0,1379.0,395.0
3933.0,949.0,2219.0,820.0
1945.0,357.0,1227.0,359.0
3808.0,670.0,2430.0,660.0
1976.0,368.0,1236.0,355.0
1954.0,390.0,1600.0,376.0
495.0,120.0,527.0,130.0
1045.0,239.0,1165.0,230.0
894.0,203.0,883.0,190.0
2107.0,480.0,2241.0,443.0
1999.0,470.0,2170.0,466.0
3382.0,800.0,2688.0,784.0
2075.0,424.0,1312.0,396.0
1414.0,332.0,1307.0,315.0
2108.0,405.0,1243.0,394.0
1805.0,387.0,1505.0,366.0
1995.0,417.0,1573.0,407.0
1726.0,332.0,1293.0,310.0
2469.0,522.0,2151.0,537.0
2400.0,398.0,1218.0,408.0
2470.0,416.0,1386.0,411.0
1699.0,302.0,889.0,271.0
2572.0,521.0,1564.0,501.0
1328.0,273.0,1115.0,275.0
1748.0,386.0,917.0,378.0
1579.0,290.0,816.0,276.0
1705.0,299.0,871.0,296.0
1632.0,295.0,797.0,283.0
1165.0,210.0,627.0,221.0
2382.0,404.0,1339.0,389.0
4815.0,1081.0,3232.0,1016.0
2085.0,400.0,1112.0,391.0
2562.0,491.0,1222.0,446.0
3142.0,509.0,1520.0,503.0
2299.0,431.0,1049.0,447.0
1519.0,301.0,758.0,304.0
2395.0,565.0,1214.0,521.0
2603.0,482.0,1305.0,507.0
2911.0,534.0,1395.0,486.0
1921.0,329.0,969.0,327.0
1323.0,235.0,807.0,247.0
3395.0,742.0,1886.0,737.0
4711.0,988.0,2984.0,931.0
1287.0,233.0,779.0,229.0
1288.0,240.0,758.0,250.0
2424.0,468.0,1293.0,444.0
802.0,153.0,445.0,150.0
903.0,158.0,444.0,158.0
4039.0,694.0,2269.0,663.0
1606.0,289.0,829.0,273.0
1478.0,251.0,956.0,277.0
2830.0,399.0,1204.0,404.0
5166.0,770.0,2374.0,753.0
3708.0,718.0,1921.0,721.0
4534.0,967.0,2547.0,895.0
3700.0,,1793.0,552.0
5805.0,1152.0,3106.0,1144.0
10621.0,1782.0,3836.0,1480.0
2161.0,383.0,1235.0,383.0
1677.0,372.0,1021.0,332.0
1065.0,176.0,574.0,171.0
1932.0,315.0,1053.0,316.0
1758.0,309.0,972.0,338.0
1942.0,332.0,1127.0,325.0
2968.0,674.0,1655.0,628.0
1653.0,292.0,1003.0,310.0
2046.0,327.0,1018.0,320.0
1011.0,183.0,578.0,171.0
2417.0,421.0,1276.0,426.0
2678.0,511.0,1540.0,497.0
1589.0,265.0,804.0,272.0
1375.0,,670.0,221.0
2169.0,418.0,1169.0,406.0
2722.0,571.0,2541.0,462.0
1382.0,257.0,685.0,255.0
2182.0,390.0,1248.0,399.0
1636.0,358.0,977.0,357.0
1434.0,279.0,744.0,252.0
1337.0,234.0,692.0,235.0
2518.0,429.0,1309.0,421.0
4040.0,832.0,2526.0,798.0
2323.0,406.0,1741.0,398.0
1143.0,193.0,826.0,188.0
15.0,5.0,15.0,6.0
3797.0,597.0,2043.0,614.0
1984.0,313.0,1099.0,343.0
4853.0,1105.0,2855.0,1006.0
1143.0,172.0,508.0,174.0
9559.0,1911.0,5279.0,1844.0
2655.0,558.0,1466.0,525.0
2595.0,428.0,1751.0,479.0
2077.0,564.0,2087.0,543.0
1724.0,576.0,1336.0,542.0
1436.0,298.0,1005.0,298.0
1022.0,232.0,653.0,238.0
1727.0,309.0,932.0,313.0
1539.0,386.0,1122.0,377.0
1595.0,383.0,1105.0,359.0
1789.0,528.0,1429.0,517.0
4267.0,1070.0,3176.0,1071.0
1243.0,310.0,788.0,286.0
2988.0,690.0,2144.0,667.0
734.0,190.0,565.0,191.0
396.0,91.0,261.0,73.0
1307.0,283.0,967.0,254.0
2003.0,390.0,1291.0,392.0
2203.0,467.0,1470.0,488.0
1569.0,359.0,1203.0,359.0
2172.0,605.0,2386.0,597.0
2006.0,472.0,1687.0,463.0
1377.0,293.0,1142.0,272.0
603.0,207.0,588.0,218.0
1481.0,411.0,1206.0,394.0
1099.0,263.0,787.0,269.0
647.0,142.0,457.0,143.0
332.0,70.0,302.0,60.0
2991.0,791.0,2486.0,754.0
1076.0,286.0,1535.0,323.0
852.0,215.0,806.0,202.0
1014.0,252.0,1064.0,247.0
385.0,102.0,402.0,95.0
705.0,167.0,655.0,149.0
871.0,201.0,2862.0,181.0
1256.0,294.0,2990.0,302.0
389.0,102.0,455.0,107.0
1856.0,461.0,1853.0,452.0
464.0,,416.0,120.0
278.0,71.0,266.0,56.0
1715.0,456.0,2052.0,440.0
934.0,228.0,893.0,192.0
1070.0,231.0,925.0,220.0
1291.0,345.0,1535.0,332.0
1296.0,307.0,1423.0,276.0
1273.0,264.0,1193.0,260.0
3272.0,731.0,3299.0,726.0
762.0,147.0,817.0,176.0
616.0,196.0,814.0,180.0
1807.0,630.0,2118.0,669.0
1079.0,275.0,1249.0,249.0
1011.0,274.0,1164.0,262.0
1074.0,323.0,1613.0,308.0
855.0,199.0,785.0,169.0
691.0,155.0,613.0,142.0
563.0,138.0,682.0,137.0
609.0,145.0,690.0,134.0
908.0,232.0,1005.0,224.0
911.0,238.0,1005.0,229.0
962.0,229.0,999.0,221.0
733.0,178.0,715.0,165.0
1670.0,,1997.0,452.0
859.0,255.0,835.0,232.0
1346.0,340.0,1177.0,295.0
1279.0,316.0,1438.0,329.0
1682.0,422.0,1706.0,409.0
525.0,136.0,627.0,145.0
2115.0,580.0,2842.0,572.0
2250.0,629.0,2588.0,609.0
2631.0,698.0,2920.0,677.0
1535.0,432.0,1820.0,419.0
1138.0,296.0,1484.0,320.0
2631.0,734.0,3228.0,701.0
474.0,124.0,546.0,121.0
661.0,142.0,720.0,143.0
1478.0,369.0,1735.0,348.0
832.0,226.0,987.0,220.0
887.0,219.0,965.0,217.0
1845.0,497.0,2191.0,492.0
2099.0,530.0,2325.0,528.0
1636.0,506.0,1855.0,502.0
882.0,292.0,1248.0,281.0
1629.0,420.0,1893.0,387.0
676.0,216.0,851.0,199.0
760.0,219.0,968.0,202.0
759.0,215.0,883.0,226.0
346.0,103.0,488.0,107.0
894.0,231.0,925.0,222.0
2201.0,636.0,2682.0,595.0
1734.0,493.0,2053.0,508.0
1256.0,391.0,1511.0,381.0
1055.0,298.0,1303.0,302.0
946.0,272.0,1191.0,261.0
1474.0,511.0,1962.0,501.0
2729.0,725.0,3004.0,722.0
2344.0,631.0,2195.0,610.0
814.0,216.0,773.0,208.0
690.0,261.0,952.0,255.0
1552.0,,1919.0,427.0
1218.0,374.0,1175.0,342.0
1715.0,460.0,1740.0,423.0
1912.0,502.0,2077.0,500.0
984.0,275.0,1024.0,284.0
1007.0,277.0,1060.0,268.0
1384.0,458.0,1825.0,455.0
1746.0,447.0,1296.0,392.0
1973.0,510.0,1841.0,502.0
1179.0,268.0,736.0,252.0
2412.0,629.0,2119.0,600.0
782.0,207.0,827.0,223.0
815.0,252.0,775.0,231.0
3281.0,768.0,2385.0,733.0
1417.0,338.0,1068.0,331.0
1956.0,478.0,1472.0,464.0
2122.0,591.0,1929.0,539.0
2403.0,590.0,2103.0,547.0
2573.0,484.0,1568.0,459.0
2886.0,726.0,2650.0,728.0
1141.0,332.0,1189.0,321.0
2316.0,559.0,2012.0,544.0
2296.0,534.0,1777.0,507.0
932.0,179.0,717.0,180.0
1705.0,479.0,2037.0,459.0
702.0,210.0,834.0,216.0
3361.0,925.0,3264.0,914.0
3218.0,739.0,2368.0,730.0
1341.0,336.0,1233.0,306.0
1228.0,358.0,1603.0,323.0
931.0,246.0,732.0,235.0
1657.0,425.0,1689.0,418.0
322.0,82.0,319.0,90.0
47.0,16.0,51.0,23.0
167.0,60.0,267.0,55.0
378.0,176.0,714.0,156.0
1402.0,482.0,1976.0,466.0
1499.0,437.0,1754.0,447.0
1849.0,577.0,1529.0,418.0
2283.0,809.0,3032.0,832.0
1095.0,340.0,1300.0,318.0
1011.0,274.0,899.0,219.0
986.0,310.0,1439.0,251.0
706.0,203.0,839.0,199.0
2562.0,959.0,3909.0,955.0
312.0,89.0,498.0,87.0
861.0,250.0,1062.0,231.0
885.0,294.0,1270.0,282.0
2215.0,544.0,2054.0,480.0
1486.0,509.0,2312.0,541.0
617.0,162.0,754.0,144.0
1087.0,335.0,1441.0,310.0
1867.0,633.0,2223.0,609.0
1045.0,361.0,1666.0,337.0
1553.0,461.0,2271.0,437.0
1503.0,392.0,1886.0,401.0
1196.0,364.0,1622.0,327.0
972.0,249.0,1288.0,261.0
173.0,42.0,230.0,57.0
1971.0,645.0,2650.0,605.0
626.0,143.0,625.0,156.0
2643.0,737.0,2784.0,711.0
1514.0,453.0,1496.0,448.0
1781.0,765.0,1913.0,702.0
2225.0,753.0,2980.0,736.0
1366.0,496.0,2160.0,497.0
867.0,243.0,950.0,235.0
1863.0,537.0,2274.0,510.0
1315.0,306.0,1257.0,298.0
788.0,215.0,883.0,221.0
1705.0,562.0,2212.0,539.0
1705.0,523.0,2252.0,508.0
1134.0,375.0,1615.0,354.0
1212.0,272.0,1129.0,263.0
1547.0,434.0,1930.0,427.0
973.0,272.0,1257.0,258.0
1429.0,436.0,1537.0,389.0
2073.0,614.0,2544.0,598.0
1608.0,465.0,2140.0,488.0
1474.0,459.0,1844.0,464.0
1172.0,436.0,1741.0,408.0
1022.0,286.0,1058.0,275.0
1273.0,379.0,1398.0,353.0
1186.0,387.0,2087.0,409.0
1091.0,320.0,1418.0,316.0
151.0,83.0,380.0,83.0
1790.0,556.0,1827.0,520.0
2700.0,763.0,2815.0,767.0
4179.0,,4582.0,1196.0
1403.0,399.0,1506.0,375.0
2369.0,753.0,3259.0,770.0
1911.0,562.0,2055.0,534.0
988.0,337.0,1508.0,351.0
1010.0,315.0,1157.0,301.0
1871.0,556.0,2542.0,581.0
1880.0,642.0,2646.0,605.0
1735.0,573.0,2237.0,545.0
1230.0,407.0,1512.0,364.0
428.0,111.0,585.0,139.0
3388.0,1059.0,3558.0,957.0
2410.0,641.0,2106.0,593.0
627.0,177.0,834.0,175.0
756.0,,873.0,212.0
903.0,266.0,1068.0,251.0
2887.0,866.0,2806.0,830.0
3214.0,899.0,3086.0,808.0
1698.0,431.0,1280.0,405.0
1477.0,374.0,1514.0,408.0
1184.0,290.0,1320.0,276.0
1174.0,373.0,1758.0,361.0
1903.0,469.0,1882.0,435.0
1516.0,457.0,1977.0,435.0
2419.0,715.0,3208.0,719.0
1846.0,530.0,2576.0,528.0
1161.0,267.0,1175.0,282.0
590.0,139.0,620.0,132.0
927.0,250.0,970.0,248.0
2064.0,612.0,2461.0,573.0
1407.0,385.0,1763.0,350.0
1196.0,313.0,1448.0,320.0
1444.0,447.0,1890.0,416.0
1347.0,434.0,1756.0,438.0
1363.0,428.0,1897.0,364.0
221.0,63.0,286.0,64.0
1236.0,329.0,1486.0,337.0
1201.0,340.0,1482.0,334.0
1471.0,451.0,2272.0,482.0
2249.0,681.0,2621.0,628.0
1635.0,507.0,2480.0,481.0
3297.0,1066.0,5027.0,1041.0
2913.0,787.0,3803.0,740.0
427.0,118.0,402.0,105.0
3507.0,969.0,3740.0,970.0
6895.0,1877.0,8551.0,1808.0
2911.0,972.0,3559.0,945.0
2474.0,702.0,2830.0,694.0
825.0,212.0,820.0,184.0
3114.0,779.0,2959.0,776.0
2090.0,519.0,1871.0,504.0
1409.0,313.0,1268.0,317.0
1751.0,400.0,1558.0,379.0
4220.0,908.0,3731.0,892.0
381.0,67.0,259.0,60.0
1147.0,297.0,1097.0,307.0
2748.0,715.0,2962.0,703.0
3186.0,876.0,3913.0,842.0
1688.0,386.0,1663.0,381.0
1058.0,295.0,1097.0,274.0
932.0,295.0,1226.0,264.0
1657.0,467.0,2033.0,443.0
1357.0,349.0,1657.0,331.0
1182.0,346.0,1644.0,346.0
1053.0,263.0,1354.0,292.0
879.0,257.0,1057.0,230.0
1026.0,294.0,1316.0,268.0
1346.0,380.0,1520.0,356.0
1735.0,535.0,2288.0,524.0
1212.0,314.0,1403.0,279.0
859.0,221.0,912.0,191.0
794.0,210.0,814.0,213.0
1876.0,454.0,1571.0,458.0
1231.0,346.0,1217.0,354.0
1724.0,432.0,1876.0,416.0
1052.0,234.0,793.0,216.0
1326.0,295.0,918.0,258.0
2015.0,419.0,1543.0,399.0
1766.0,424.0,1655.0,420.0
1576.0,339.0,1252.0,302.0
405.0,163.0,686.0,164.0
1062.0,270.0,1136.0,273.0
1338.0,366.0,1765.0,388.0
643.0,186.0,821.0,191.0
946.0,254.0,1101.0,239.0
1602.0,388.0,1553.0,342.0
705.0,173.0,739.0,140.0
504.0,142.0,789.0,167.0
2050.0,529.0,1959.0,485.0
2265.0,628.0,2323.0,599.0
2232.0,603.0,2361.0,608.0
1542.0,458.0,1711.0,468.0
1437.0,474.0,2113.0,484.0
1380.0,331.0,1290.0,288.0
1889.0,565.0,2087.0,559.0
1679.0,483.0,2249.0,487.0
3896.0,981.0,4496.0,993.0
1977.0,570.0,2406.0,557.0
1683.0,520.0,2190.0,494.0
1046.0,287.0,1218.0,289.0
1115.0,297.0,1412.0,325.0
788.0,224.0,1155.0,208.0
928.0,249.0,1108.0,236.0
2144.0,477.0,1760.0,452.0
1233.0,306.0,1190.0,282.0
1512.0,400.0,1690.0,367.0
2127.0,533.0,2021.0,480.0
1686.0,446.0,1590.0,474.0
284.0,104.0,422.0,119.0
1500.0,419.0,1726.0,440.0
1924.0,520.0,2101.0,541.0
679.0,184.0,788.0,185.0
1116.0,328.0,1265.0,302.0
2134.0,650.0,2248.0,587.0
2129.0,614.0,2376.0,618.0
618.0,163.0,680.0,179.0
1818.0,408.0,1705.0,373.0
2227.0,594.0,2244.0,580.0
1807.0,442.0,1628.0,443.0
1436.0,271.0,850.0,269.0
1871.0,371.0,1315.0,382.0
1403.0,315.0,1111.0,311.0
1368.0,309.0,1244.0,312.0
1651.0,463.0,1559.0,436.0
1413.0,298.0,1200.0,307.0
1570.0,328.0,1321.0,300.0
1934.0,511.0,1895.0,493.0
979.0,296.0,934.0,292.0
2309.0,685.0,2609.0,673.0
2210.0,456.0,1270.0,484.0
757.0,151.0,474.0,132.0
1337.0,245.0,968.0,240.0
2121.0,579.0,1991.0,528.0
2608.0,610.0,2062.0,616.0
2724.0,612.0,2340.0,570.0
1145.0,209.0,499.0,202.0
1991.0,584.0,1380.0,535.0
2447.0,503.0,1532.0,498.0
2099.0,398.0,1276.0,387.0
1368.0,277.0,899.0,271.0
1806.0,408.0,1146.0,374.0
1157.0,273.0,877.0,305.0
2035.0,519.0,2282.0,480.0
749.0,185.0,708.0,196.0
1356.0,314.0,1469.0,300.0
1516.0,400.0,1820.0,398.0
952.0,271.0,949.0,261.0
1334.0,276.0,1226.0,278.0
1829.0,391.0,1614.0,377.0
1929.0,417.0,1780.0,419.0
1613.0,345.0,1227.0,342.0
2339.0,487.0,1732.0,449.0
1411.0,314.0,1432.0,322.0
1626.0,307.0,1280.0,295.0
892.0,318.0,1443.0,341.0
710.0,205.0,1134.0,233.0
2831.0,862.0,3649.0,883.0
2210.0,634.0,2341.0,553.0
2739.0,801.0,3423.0,741.0
857.0,201.0,934.0,227.0
1191.0,345.0,1193.0,295.0
1337.0,382.0,1769.0,393.0
354.0,73.0,184.0,58.0
1921.0,483.0,2286.0,470.0
930.0,258.0,1203.0,244.0
545.0,131.0,610.0,126.0
1147.0,260.0,1219.0,210.0
443.0,170.0,903.0,189.0
619.0,138.0,636.0,145.0
1705.0,403.0,1839.0,410.0
1669.0,445.0,1870.0,412.0
2949.0,1003.0,4551.0,930.0
1195.0,256.0,1251.0,262.0
239.0,49.0,308.0,52.0
1149.0,277.0,909.0,214.0
2698.0,640.0,1953.0,613.0
325.0,74.0,354.0,87.0
328.0,100.0,605.0,87.0
1079.0,210.0,601.0,182.0
180.0,43.0,246.0,56.0
581.0,135.0,647.0,131.0
763.0,191.0,754.0,174.0
723.0,154.0,411.0,165.0
1737.0,363.0,1184.0,343.0
1137.0,235.0,747.0,225.0
3320.0,682.0,2105.0,632.0
892.0,139.0,440.0,159.0
1178.0,260.0,1166.0,244.0
1818.0,374.0,1444.0,372.0
1472.0,302.0,1036.0,318.0
742.0,151.0,729.0,144.0
1786.0,358.0,1318.0,373.0
3018.0,547.0,1720.0,512.0
2238.0,471.0,1292.0,467.0
1969.0,397.0,1349.0,370.0
6108.0,1130.0,3244.0,1113.0
1386.0,320.0,1163.0,319.0
1566.0,318.0,981.0,318.0
894.0,232.0,754.0,222.0
949.0,164.0,502.0,163.0
1950.0,365.0,1125.0,374.0
1135.0,231.0,614.0,227.0
1479.0,272.0,963.0,292.0
935.0,210.0,711.0,193.0
954.0,241.0,655.0,218.0
967.0,256.0,903.0,256.0
972.0,240.0,761.0,225.0
745.0,152.0,721.0,160.0
1446.0,316.0,1286.0,314.0
1607.0,377.0,1526.0,375.0
1772.0,369.0,1122.0,324.0
1735.0,430.0,1699.0,386.0
661.0,146.0,742.0,143.0
677.0,182.0,984.0,174.0
789.0,200.0,1041.0,191.0
1694.0,393.0,1890.0,373.0
1263.0,333.0,1789.0,346.0
571.0,153.0,841.0,158.0
1060.0,276.0,1215.0,250.0
1555.0,406.0,1665.0,361.0
926.0,409.0,1856.0,408.0
1545.0,391.0,1807.0,388.0
2422.0,632.0,2601.0,583.0
796.0,159.0,679.0,167.0
1847.0,500.0,2263.0,473.0
1000.0,275.0,1178.0,263.0
2420.0,579.0,2010.0,540.0
941.0,233.0,973.0,253.0
1649.0,424.0,1786.0,388.0
1007.0,260.0,1112.0,238.0
414.0,104.0,477.0,130.0
1283.0,,1025.0,248.0
1050.0,217.0,895.0,207.0
1073.0,265.0,1197.0,250.0
1722.0,363.0,1432.0,326.0
602.0,150.0,645.0,145.0
1260.0,299.0,1535.0,322.0
1138.0,238.0,878.0,224.0
1531.0,357.0,1509.0,376.0
915.0,225.0,826.0,212.0
915.0,241.0,1153.0,252.0
2695.0,748.0,2935.0,706.0
1381.0,278.0,1494.0,298.0
1435.0,322.0,1298.0,299.0
2283.0,499.0,1836.0,462.0
1073.0,271.0,1385.0,288.0
2762.0,652.0,2677.0,632.0
2326.0,543.0,2073.0,494.0
886.0,224.0,1154.0,247.0
1696.0,438.0,1639.0,376.0
2394.0,568.0,2499.0,551.0
1552.0,444.0,2093.0,413.0
4018.0,986.0,3702.0,927.0
2538.0,564.0,2170.0,541.0
1254.0,225.0,929.0,235.0
1565.0,364.0,1389.0,360.0
1739.0,370.0,1104.0,297.0
1810.0,357.0,1335.0,358.0
1211.0,234.0,1128.0,261.0
929.0,166.0,686.0,183.0
1976.0,444.0,1254.0,371.0
266.0,75.0,252.0,59.0
990.0,228.0,776.0,207.0
797.0,190.0,485.0,166.0
873.0,240.0,1086.0,217.0
5003.0,1180.0,4145.0,1159.0
1479.0,332.0,1166.0,322.0
500.0,159.0,732.0,162.0
